InfantID,SegmentID,FileName,code1,code2,seqcode,Event1T,Event1N,Event1C,Event1X,Event1R,Event2T,Event2N,Event2C,Event2X,Event2R
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,R,PR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,R,RR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,T,RT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,R,XR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,R,RR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,R,RR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,P,RP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,R,PR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,T,RT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,R,TR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,T,RT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,R,TR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,T,RT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,T,PT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,R,TR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,X,RX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,P,TP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,C,TC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,X,CX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,C,XC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,P,CP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,T,PT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,P,TP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,R,PR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,P,RP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,C,PC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,C,CC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,X,CX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,P,TP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,T,PT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,P,TP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,P,TP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,T,XT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,T,PT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,R,TR,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,R,T,RT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,T,TT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,P,TP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,C,PC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,P,CP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,C,PC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,C,CC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,X,CX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,C,PC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,C,CC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,X,CX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,C,XC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,C,CC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,T,CT,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,T,X,TX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,P,PP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,X,PX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,P,XP,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,P,C,PC,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,C,X,CX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,X,XX,,,,,,,,,,
WW08,12,WW08_segment3_full.txt,X,C,XC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,N,XN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,P,NP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,N,PN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,X,NX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,N,XN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,X,NX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,N,XN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,X,NX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,N,XN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,X,NX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,N,XN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,P,NP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,C,PC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,P,CP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,C,PC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,N,CN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,P,CP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,P,PP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,C,PC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,P,CP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,X,PX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,U,XU,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,U,N,UN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,X,NX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,X,XX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,C,XC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,X,CX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,N,XN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,C,NC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,P,TP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,N,PN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,P,NP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,P,PP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,X,PX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,N,TN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,P,TP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,X,PX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,P,XP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,N,PN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,N,NN,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,N,T,NT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,P,TP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,R,PR,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,R,T,RT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,P,TP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,P,PP,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,P,X,PX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,X,CX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,T,TT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,T,CT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,X,TX,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,X,T,XT,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,T,C,TC,,,,,,,,,,
WW09,13,WW09_segment1_full.txt,C,C,CC,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,P,TP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,X,PX,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,X,P,XP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,P,PP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,P,PP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,P,PP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,P,PP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,T,PT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,P,TP,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,P,T,PT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,X,TX,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,X,R,XR,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,R,T,RT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,R,TR,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,R,T,RT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,R,TR,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,R,T,RT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,R,TR,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,R,T,RT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,R,TR,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,R,T,RT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,T,TT,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,T,R,TR,,,,,,,,,,
WW09,14,WW09_segment2_full.txt,R,T,RT,,,,,,,,,,
